Order Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Customer Name,Segment
08-09-2024,West,Oregon,Portland,Technology,Accessories,873.44,-212.31,4,Mary Hernandez,Corporate
08-09-2024,East,Ohio,Columbus,Office Supplies,Paper,196,97.84,2,Robert Thomas,Corporate
08-09-2024,East,Ohio,Cleveland,Office Supplies,Binders,492.34,75.28,4,Jane Lopez,Home Office
08-09-2024,East,Ohio,Cincinnati,Furniture,Furnishings,1404.52,189.29,6,Anthony Thomas,Corporate
08-09-2024,West,Washington,Spokane,Furniture,Chairs,431.92,81.61,1,Thomas Williams,Corporate
08-09-2024,Central,Indiana,Indianapolis,Technology,Machines,784.49,198.74,3,Matthew Williams,Corporate
09-09-2024,Central,Wisconsin,Madison,Technology,Copiers,2354.37,1134.28,9,Donald Martin,Consumer
09-09-2024,Central,Illinois,Aurora,Furniture,Chairs,839,366.56,2,Paul Anderson,Consumer
09-09-2024,South,Tennessee,Nashville,Office Supplies,Art,17.96,8.32,2,William Jones,Consumer
09-09-2024,East,Pennsylvania,Pittsburgh,Technology,Copiers,1189.72,558.53,4,Paul Lopez,Corporate
09-09-2024,Central,Illinois,Aurora,Furniture,Tables,370.61,130.13,1,Mary Smith,Consumer
09-09-2024,East,Ohio,Cincinnati,Furniture,Chairs,3514.14,378.85,6,Anthony Taylor,Home Office
09-09-2024,Central,Texas,Austin,Technology,Machines,6069.14,721.76,6,Matthew Hernandez,Home Office
09-09-2024,Central,Michigan,Detroit,Technology,Machines,485.35,199.43,5,Daniel Martinez,Consumer
09-09-2024,West,Oregon,Portland,Furniture,Furnishings,2610.78,1080.65,8,Paul Rodriguez,Corporate
09-09-2024,South,Virginia,Norfolk,Technology,Phones,4792.75,1965.12,7,Mark Davis,Consumer
09-09-2024,South,Virginia,Virginia Beach,Technology,Copiers,877.34,386.26,2,Joseph Martinez,Corporate
09-09-2024,Central,Indiana,Indianapolis,Office Supplies,Appliances,277.73,116.09,4,William Taylor,Home Office
09-09-2024,East,Pennsylvania,Philadelphia,Furniture,Tables,1844.17,774.1,8,Jane Johnson,Home Office
09-09-2024,West,California,San Francisco,Technology,Accessories,1151.19,176.11,3,Thomas Williams,Consumer
09-09-2024,South,Florida,Tampa,Office Supplies,Art,115.66,35.15,1,Andrew Jones,Corporate
10-09-2024,West,Arizona,Tucson,Technology,Copiers,758.84,237.11,1,Donald Hernandez,Home Office
10-09-2024,East,New York,Rochester,Office Supplies,Art,93.03,31.29,1,Joseph Smith,Consumer
10-09-2024,West,Oregon,Salem,Office Supplies,Storage,253.97,67.51,2,William Miller,Corporate
10-09-2024,South,Florida,Jacksonville,Furniture,Tables,1598.63,618.02,3,Joseph Brown,Home Office
10-09-2024,South,Florida,Orlando,Technology,Machines,2141.74,637.93,3,Joseph Hernandez,Home Office
10-09-2024,Central,Indiana,Fort Wayne,Furniture,Tables,446.29,-65.66,2,Jane Gonzalez,Corporate
10-09-2024,East,Pennsylvania,Allentown,Office Supplies,Paper,389.91,39.54,7,Mary Wilson,Corporate
10-09-2024,Central,Wisconsin,Green Bay,Office Supplies,Art,434.76,111.24,4,William Jones,Corporate
11-09-2024,East,New Jersey,Newark,Furniture,Tables,1807.54,723.2,4,John Williams,Corporate
11-09-2024,South,Florida,Jacksonville,Office Supplies,Envelopes,600.75,194.31,9,Daniel Martin,Home Office
11-09-2024,East,Pennsylvania,Allentown,Technology,Phones,1404.96,-124.38,4,Andrew Lopez,Corporate
11-09-2024,West,Washington,Seattle,Furniture,Furnishings,2097.69,291.66,8,Charles Jackson,Corporate
11-09-2024,East,New York,Rochester,Furniture,Tables,1155.11,555.11,2,Joseph Brown,Home Office
11-09-2024,Central,Wisconsin,Green Bay,Technology,Machines,259.07,57.96,2,Robert Taylor,Home Office
11-09-2024,South,Virginia,Norfolk,Technology,Machines,567.41,144.47,2,Donald Brown,Corporate
11-09-2024,Central,Wisconsin,Madison,Office Supplies,Binders,85.64,24.05,8,Mary Taylor,Consumer
11-09-2024,West,California,Sacramento,Office Supplies,Envelopes,448.48,-99.37,3,Mark Anderson,Home Office
11-09-2024,South,Florida,Orlando,Technology,Phones,1236.7,389.97,4,Anthony Gonzalez,Home Office
11-09-2024,West,Oregon,Eugene,Office Supplies,Storage,156.56,73.82,3,David Miller,Corporate
11-09-2024,East,New Jersey,Newark,Furniture,Bookcases,682.01,125.85,3,Thomas Jackson,Corporate
11-09-2024,East,Pennsylvania,Allentown,Technology,Machines,352.7,-54.2,4,Joshua Hernandez,Corporate
11-09-2024,Central,Wisconsin,Green Bay,Technology,Machines,329.23,136.18,1,Steven Taylor,Home Office
11-09-2024,Central,Illinois,Aurora,Furniture,Tables,1535,246.21,3,William Wilson,Consumer
12-09-2024,Central,Texas,Dallas,Office Supplies,Storage,343.15,142.44,3,John Williams,Consumer
12-09-2024,East,New Jersey,Jersey City,Technology,Accessories,684.29,126.55,2,Joseph Brown,Consumer
12-09-2024,Central,Wisconsin,Green Bay,Technology,Accessories,813.58,359.28,3,Steven Martin,Home Office
12-09-2024,South,Virginia,Virginia Beach,Furniture,Chairs,1240.97,150.25,5,William Miller,Corporate
12-09-2024,Central,Indiana,Evansville,Office Supplies,Binders,76.3,38.03,2,Robert Moore,Corporate
12-09-2024,West,Arizona,Tucson,Technology,Accessories,974.37,345.23,3,Jane Martin,Consumer
12-09-2024,West,Arizona,Phoenix,Office Supplies,Appliances,697.69,209.02,8,Joseph Rodriguez,Home Office
12-09-2024,West,Colorado,Colorado Springs,Office Supplies,Paper,46.15,20.75,1,Donald Jackson,Consumer
12-09-2024,South,Virginia,Richmond,Furniture,Chairs,2065.31,372.96,5,Andrew Taylor,Corporate
12-09-2024,Central,Michigan,Grand Rapids,Furniture,Furnishings,1067.15,300.6,6,Mary Smith,Home Office
12-09-2024,East,Ohio,Cleveland,Furniture,Furnishings,1109.6,437.48,2,Daniel Jones,Consumer
13-09-2024,Central,Illinois,Aurora,Technology,Accessories,1552.92,-160.66,3,Charles Martin,Corporate
13-09-2024,Central,Texas,Houston,Technology,Phones,1400.33,218.44,3,John Garcia,Corporate
13-09-2024,West,Arizona,Tucson,Office Supplies,Binders,408.93,45.57,3,Joseph Johnson,Corporate
13-09-2024,West,Colorado,Colorado Springs,Technology,Copiers,1852.21,-218.24,3,Anthony Smith,Home Office
13-09-2024,East,Massachusetts,Springfield,Technology,Phones,1172.78,277.51,3,Mary Smith,Corporate
13-09-2024,Central,Illinois,Aurora,Technology,Copiers,3101.6,429.68,6,David Taylor,Home Office
13-09-2024,East,New Jersey,Paterson,Furniture,Tables,1454.38,164.98,4,Richard Davis,Consumer
13-09-2024,West,Arizona,Mesa,Office Supplies,Binders,133.82,-23.36,2,Andrew Davis,Corporate
13-09-2024,West,California,Los Angeles,Technology,Copiers,1048.78,230.04,1,Mary Moore,Consumer
14-09-2024,Central,Michigan,Detroit,Furniture,Bookcases,2510.07,575.4,7,John Smith,Consumer
14-09-2024,West,Oregon,Eugene,Technology,Accessories,2265.74,718.7,3,Anthony Rodriguez,Corporate
14-09-2024,West,California,San Diego,Technology,Phones,493.18,160.88,3,Mark Anderson,Home Office
14-09-2024,East,Pennsylvania,Philadelphia,Furniture,Furnishings,1505.06,436.12,4,Joshua Smith,Home Office
14-09-2024,East,Massachusetts,Boston,Technology,Machines,2266.2,710.28,5,Steven Smith,Consumer
14-09-2024,East,New York,Rochester,Office Supplies,Paper,343.81,156.76,5,Matthew Moore,Consumer
14-09-2024,South,Virginia,Richmond,Technology,Machines,1820.01,516.56,3,David Thomas,Consumer
15-09-2024,South,North Carolina,Raleigh,Office Supplies,Paper,11.03,3.9,2,Thomas Williams,Home Office
15-09-2024,South,Tennessee,Knoxville,Technology,Copiers,580.69,231.75,4,Andrew Miller,Home Office
15-09-2024,South,Florida,Tampa,Technology,Phones,2299.38,-242.26,3,Matthew Taylor,Corporate
15-09-2024,West,Oregon,Salem,Furniture,Furnishings,173.96,-37.29,4,Jane Taylor,Home Office
15-09-2024,West,California,Sacramento,Office Supplies,Art,273.79,121.82,5,Mary Williams,Home Office
15-09-2024,South,Georgia,Columbus,Office Supplies,Paper,557.6,267.32,5,Mark Johnson,Corporate
15-09-2024,West,Arizona,Mesa,Technology,Copiers,2632.28,953.13,3,Richard Moore,Corporate
15-09-2024,West,Arizona,Phoenix,Office Supplies,Binders,238.65,42.64,3,Daniel Martinez,Corporate
15-09-2024,East,New York,Rochester,Technology,Machines,3334.1,1139.68,3,John Anderson,Home Office
15-09-2024,South,Florida,Orlando,Furniture,Chairs,1498.83,436.75,4,Joseph Lopez,Consumer
15-09-2024,Central,Wisconsin,Green Bay,Technology,Copiers,3550.06,1676.81,3,Joseph Jackson,Corporate
15-09-2024,Central,Michigan,Grand Rapids,Office Supplies,Envelopes,108.35,-8.16,1,Jane Gonzalez,Corporate
16-09-2024,South,Georgia,Augusta,Technology,Accessories,537.69,90.61,1,Jane Anderson,Home Office
16-09-2024,South,Georgia,Augusta,Furniture,Chairs,1674.05,792.28,5,Mary Thomas,Corporate
16-09-2024,East,Pennsylvania,Philadelphia,Furniture,Furnishings,1174.91,163.01,3,Joseph Davis,Corporate
16-09-2024,East,Pennsylvania,Pittsburgh,Office Supplies,Binders,266,129.58,2,Christopher Jackson,Corporate
16-09-2024,Central,Texas,San Antonio,Technology,Accessories,904.04,409.88,1,Robert Gonzalez,Home Office
16-09-2024,West,Arizona,Tucson,Technology,Phones,3210.08,490.14,4,Donald Lopez,Home Office
16-09-2024,Central,Texas,Austin,Office Supplies,Appliances,6.65,2.79,1,Joshua Hernandez,Corporate
16-09-2024,Central,Michigan,Detroit,Furniture,Chairs,1332.39,365.81,3,Christopher Moore,Corporate
17-09-2024,Central,Wisconsin,Madison,Furniture,Tables,780.28,364.48,3,Jane Jones,Home Office
17-09-2024,South,Tennessee,Knoxville,Technology,Copiers,112.03,13.9,1,William Taylor,Home Office
17-09-2024,West,California,Los Angeles,Office Supplies,Storage,545.58,254.49,4,Mary Anderson,Home Office
17-09-2024,East,New Jersey,Newark,Office Supplies,Envelopes,706.11,-119.12,6,Jane Martin,Consumer
17-09-2024,South,Georgia,Atlanta,Office Supplies,Storage,171.73,75.79,6,Jane Johnson,Home Office
17-09-2024,East,Pennsylvania,Allentown,Furniture,Tables,466.28,-82.52,3,William Jones,Home Office
17-09-2024,West,California,San Diego,Furniture,Bookcases,3895.93,1343.3,8,Richard Davis,Corporate
17-09-2024,West,Washington,Seattle,Office Supplies,Storage,67.52,33.53,3,Donald Jackson,Consumer
18-09-2024,East,Ohio,Columbus,Furniture,Chairs,1038.36,303.61,3,Richard Rodriguez,Consumer
18-09-2024,South,Georgia,Augusta,Furniture,Tables,151.09,-34.05,3,Anthony Garcia,Corporate
18-09-2024,West,California,Los Angeles,Office Supplies,Art,67.75,18.38,1,Thomas Jones,Consumer
18-09-2024,East,Massachusetts,Springfield,Technology,Phones,3694.47,1271.23,4,Richard Taylor,Corporate
18-09-2024,East,Pennsylvania,Philadelphia,Furniture,Chairs,349.43,146.17,1,Mary Jones,Consumer
18-09-2024,West,Washington,Spokane,Furniture,Tables,2317.73,408.5,5,Joshua Martinez,Consumer
18-09-2024,South,Florida,Tampa,Technology,Machines,1157.03,410.3,4,Andrew Johnson,Corporate
19-09-2024,Central,Michigan,Warren,Technology,Machines,6747.43,2733.94,6,Jane Gonzalez,Corporate
19-09-2024,East,New York,Buffalo,Technology,Copiers,3606.15,1378.64,7,Matthew Moore,Corporate
19-09-2024,East,Ohio,Columbus,Technology,Phones,3198.11,899.81,6,William Miller,Home Office
19-09-2024,Central,Michigan,Detroit,Technology,Phones,2192.88,565.19,3,John Jones,Consumer
19-09-2024,East,Ohio,Cincinnati,Office Supplies,Envelopes,344.13,97.14,5,Anthony Smith,Consumer
19-09-2024,East,Ohio,Cincinnati,Office Supplies,Paper,125.96,54.23,2,William Smith,Consumer
19-09-2024,Central,Wisconsin,Milwaukee,Furniture,Chairs,4389.64,1237.68,8,Matthew Anderson,Consumer
19-09-2024,South,Florida,Miami,Furniture,Furnishings,530.4,239.54,3,David Williams,Consumer
19-09-2024,East,Ohio,Cincinnati,Office Supplies,Binders,567.69,88.8,5,Richard Taylor,Corporate
19-09-2024,East,Ohio,Cincinnati,Technology,Machines,3261.22,1112.13,3,David Garcia,Corporate
19-09-2024,Central,Wisconsin,Madison,Office Supplies,Envelopes,223.45,52.52,3,Daniel Martin,Consumer
19-09-2024,South,Florida,Orlando,Furniture,Chairs,1983.21,582.11,6,Richard Davis,Consumer
19-09-2024,South,Georgia,Augusta,Technology,Machines,74.94,18.22,1,Daniel Martinez,Corporate
19-09-2024,Central,Illinois,Naperville,Office Supplies,Art,285.55,137.98,4,Paul Martinez,Corporate
20-09-2024,Central,Michigan,Grand Rapids,Furniture,Tables,1995.76,762.99,6,John Jackson,Home Office
20-09-2024,Central,Indiana,Fort Wayne,Technology,Accessories,913.94,315.43,2,Anthony Johnson,Home Office
20-09-2024,West,California,Sacramento,Technology,Copiers,5773.52,2831.81,6,David Lopez,Home Office
21-09-2024,West,Washington,Spokane,Technology,Copiers,3498.71,1009.62,3,Thomas Miller,Consumer
21-09-2024,East,New York,Rochester,Office Supplies,Binders,136.43,44.28,1,Andrew Taylor,Home Office
21-09-2024,South,North Carolina,Greensboro,Technology,Phones,3145,341.77,3,Mark Thomas,Consumer
21-09-2024,West,California,Los Angeles,Technology,Phones,1025.47,158.33,2,William Taylor,Home Office
21-09-2024,West,Colorado,Denver,Technology,Machines,980.83,255.17,6,Matthew Anderson,Consumer
21-09-2024,West,Washington,Seattle,Office Supplies,Storage,215.15,-41.58,3,Thomas Moore,Corporate
22-09-2024,East,Ohio,Columbus,Furniture,Furnishings,1326.67,390.93,3,Mary Williams,Consumer
22-09-2024,East,Massachusetts,Worcester,Technology,Copiers,1285.97,207.8,2,Joshua Garcia,Consumer
22-09-2024,South,Georgia,Atlanta,Office Supplies,Appliances,365.71,39.47,3,John Smith,Consumer
22-09-2024,Central,Indiana,Fort Wayne,Technology,Machines,1909.67,750.03,4,Joseph Smith,Consumer
22-09-2024,Central,Michigan,Grand Rapids,Furniture,Chairs,425.49,137.53,4,Matthew Taylor,Corporate
22-09-2024,East,Ohio,Cincinnati,Furniture,Tables,200.33,24.75,2,Daniel Wilson,Consumer
22-09-2024,West,Washington,Seattle,Office Supplies,Storage,418.52,131.15,7,William Jones,Consumer
23-09-2024,East,New York,New York City,Technology,Machines,296.44,99.91,1,Joseph Davis,Home Office
23-09-2024,East,Ohio,Cleveland,Office Supplies,Storage,143.24,19.49,3,Donald Davis,Corporate
23-09-2024,South,Georgia,Augusta,Technology,Copiers,299.83,128.92,2,Jane Williams,Corporate
24-09-2024,South,Georgia,Columbus,Technology,Copiers,3430.16,1551.46,9,Mary Garcia,Corporate
24-09-2024,Central,Illinois,Aurora,Furniture,Chairs,324.49,61.65,2,Donald Taylor,Home Office
24-09-2024,Central,Indiana,Evansville,Technology,Copiers,3055.14,1206.18,7,John Anderson,Corporate
24-09-2024,Central,Texas,Austin,Office Supplies,Paper,172.03,-38.82,5,Thomas Jones,Corporate
24-09-2024,South,Virginia,Norfolk,Furniture,Furnishings,808.78,112.52,5,Andrew Anderson,Consumer
24-09-2024,East,Ohio,Cincinnati,Office Supplies,Binders,19.14,6.88,2,John Garcia,Consumer
24-09-2024,West,Arizona,Tucson,Technology,Phones,488.02,214.96,3,Robert Smith,Consumer
24-09-2024,Central,Texas,San Antonio,Technology,Copiers,1502.32,192.44,2,Richard Williams,Home Office
25-09-2024,East,Pennsylvania,Allentown,Furniture,Furnishings,713.3,311.76,3,Andrew Martinez,Home Office
25-09-2024,Central,Indiana,Evansville,Office Supplies,Art,416.35,132.58,4,Joseph Brown,Home Office
25-09-2024,West,Washington,Spokane,Furniture,Furnishings,549.46,107.49,1,Paul Lopez,Home Office
25-09-2024,South,Tennessee,Nashville,Furniture,Tables,893.54,347.39,3,Christopher Jackson,Home Office
25-09-2024,Central,Texas,San Antonio,Office Supplies,Envelopes,230.7,96.26,2,Anthony Garcia,Corporate
25-09-2024,West,California,San Diego,Furniture,Furnishings,299.96,141.74,1,Thomas Hernandez,Corporate
26-09-2024,West,California,Los Angeles,Technology,Copiers,4666.16,1738.54,4,Mary Thomas,Consumer
26-09-2024,Central,Illinois,Naperville,Furniture,Bookcases,564.69,221.76,3,Richard Jackson,Home Office
26-09-2024,West,California,San Diego,Furniture,Furnishings,3196.2,664.71,8,William Jones,Home Office
26-09-2024,East,New York,Buffalo,Office Supplies,Binders,204.43,34.36,2,Anthony Gonzalez,Home Office
26-09-2024,East,Ohio,Cincinnati,Furniture,Furnishings,1050.26,182.65,7,Steven Martin,Consumer
26-09-2024,East,New Jersey,Jersey City,Furniture,Bookcases,2203.01,890.92,7,Jane Martinez,Corporate
26-09-2024,East,Massachusetts,Springfield,Office Supplies,Art,253.4,119.2,4,Andrew Anderson,Consumer
26-09-2024,Central,Texas,San Antonio,Technology,Copiers,1018.27,-148.8,1,Donald Rodriguez,Corporate
26-09-2024,East,New Jersey,Jersey City,Technology,Phones,2771.21,391.47,7,John Thomas,Consumer
26-09-2024,West,Arizona,Tucson,Office Supplies,Art,296.52,126.23,2,David Taylor,Corporate
26-09-2024,West,Arizona,Mesa,Technology,Phones,509.62,60.39,6,Paul Gonzalez,Consumer
27-09-2024,South,Georgia,Augusta,Office Supplies,Envelopes,318.78,-58.56,6,Anthony Gonzalez,Home Office
27-09-2024,West,Arizona,Tucson,Office Supplies,Art,191.56,62.78,4,Robert Gonzalez,Corporate
27-09-2024,East,New York,Rochester,Office Supplies,Envelopes,165.2,78.22,2,Joseph Rodriguez,Home Office
27-09-2024,West,California,Los Angeles,Technology,Copiers,997.71,256.3,1,John Williams,Consumer
27-09-2024,Central,Indiana,Fort Wayne,Office Supplies,Appliances,842.52,273.17,6,Mary Garcia,Consumer
27-09-2024,Central,Wisconsin,Green Bay,Office Supplies,Storage,1763.69,-385.5,14,Christopher Williams,Consumer
27-09-2024,East,New Jersey,Paterson,Office Supplies,Paper,218.06,41.12,4,Thomas Hernandez,Corporate
27-09-2024,West,California,Sacramento,Furniture,Bookcases,1526.02,456.74,3,Joseph Davis,Consumer
27-09-2024,South,Tennessee,Knoxville,Furniture,Bookcases,447.53,104.83,3,Matthew Brown,Home Office
27-09-2024,West,Arizona,Tucson,Office Supplies,Art,538.1,137.29,6,Mary Taylor,Home Office
28-09-2024,East,New Jersey,Paterson,Furniture,Furnishings,215.2,80.39,2,Donald Johnson,Home Office
28-09-2024,West,California,Los Angeles,Technology,Phones,7590.17,2639.32,14,Joshua Miller,Corporate
28-09-2024,Central,Illinois,Naperville,Furniture,Furnishings,1708.58,200.77,5,Steven Martinez,Consumer
28-09-2024,Central,Indiana,Indianapolis,Office Supplies,Envelopes,231.28,65.89,2,John Martin,Corporate
28-09-2024,West,California,San Diego,Office Supplies,Art,83.23,40.46,3,Thomas Martinez,Home Office
28-09-2024,Central,Illinois,Chicago,Technology,Copiers,3446.72,1514.46,4,Matthew Williams,Home Office
28-09-2024,Central,Texas,Houston,Technology,Machines,1751.24,716.34,4,Paul Rodriguez,Corporate
28-09-2024,Central,Michigan,Detroit,Technology,Phones,1293.77,527.07,3,David Jackson,Consumer
28-09-2024,Central,Illinois,Aurora,Office Supplies,Envelopes,225.52,52.22,5,Andrew Johnson,Corporate
28-09-2024,Central,Indiana,Evansville,Furniture,Chairs,3043.14,1041.86,6,Matthew Moore,Consumer
29-09-2024,Central,Michigan,Warren,Furniture,Furnishings,1760.3,801.52,5,John Rodriguez,Corporate
29-09-2024,East,New Jersey,Paterson,Furniture,Furnishings,111.32,54.06,3,Joshua Miller,Home Office
29-09-2024,East,New York,Buffalo,Technology,Accessories,1813.18,329.83,2,John Smith,Home Office
29-09-2024,Central,Illinois,Chicago,Office Supplies,Appliances,56.61,26.18,1,David Smith,Home Office
30-09-2024,East,Pennsylvania,Allentown,Office Supplies,Storage,116.78,25.48,2,William Taylor,Consumer
30-09-2024,West,Colorado,Colorado Springs,Technology,Copiers,4880.03,1067.56,5,Joseph Williams,Home Office
30-09-2024,Central,Indiana,Indianapolis,Furniture,Bookcases,1150.42,558.31,3,Joshua Hernandez,Corporate
30-09-2024,East,Pennsylvania,Pittsburgh,Technology,Accessories,1408.1,248.93,6,Donald Miller,Corporate
30-09-2024,East,New York,Buffalo,Technology,Accessories,154.53,75.7,2,Andrew Lopez,Corporate
30-09-2024,East,Pennsylvania,Pittsburgh,Office Supplies,Art,216.85,23.15,2,Joseph Martinez,Corporate
30-09-2024,Central,Wisconsin,Milwaukee,Office Supplies,Envelopes,39.82,8.94,4,Donald Jones,Corporate
